account_id,account_name,segment,industry,region,signup_date,contract_start_date,contract_end_date,billing_term,contract_value,seats_licensed,seats_active,mau_m5,mau_m4,mau_m3,mau_m2,mau_m1,mau_m0,support_tickets_90d,escalations_90d,last_login_date,csat,customer_tenure_days,seat_utilization,avg_mau,usage_trend,days_to_renewal,high_support,has_escalation
ACC-1172,Onyx Supply,Mid-Market,Education,APAC,2023-08-31,2023-08-31,2026-07-06,annual,71256.36,186,162,126,123,98,76,55,0,6,0,2026-06-01,,1027,87.09677419354838,79.66666666666667,-126,12.0,0,0
ACC-1217,Maple Industries,SMB,Construction,EMEA,2024-09-17,2024-09-17,2026-05-01,monthly,897.84,39,19,11,12,11,12,11,11,1,0,2026-05-26,,644,48.717948717948715,11.333333333333334,0,-54.0,0,0
ACC-1331,Meridian Networks,,Healthcare,North America,2023-05-18,2023-05-18,2026-10-10,annual,23259.48,47,25,12,11,9,7,5,2,4,0,2026-05-18,,1132,53.191489361702125,7.666666666666667,-10,108.0,0,0
ACC-1283,Fjord Corp,SMB,Media,EMEA,2024-03-25,2024-03-25,2027-01-29,annual,4537.32,24,9,6,5,3,3,2,1,2,0,2026-05-21,,820,37.5,3.3333333333333335,-5,219.0,0,0
ACC-1008,Garnet Industries,SMB,Hospitality,APAC,2025-12-24,2025-12-24,2026-12-07,annual,4396.3,18,17,12,12,11,12,12,12,7,2,2026-05-23,,181,94.44444444444444,11.833333333333334,0,166.0,0,1
ACC-1156,Yarrow Technologies,Mid-Market,Education,North America,2024-05-04,2024-05-04,2026-11-08,monthly,1715.87,69,48,34,37,34,36,36,35,7,0,2026-05-19,,780,69.56521739130434,35.333333333333336,1,137.0,0,0
ACC-1027,Helix Partners,SMB,Construction,North America,2024-11-19,2024-11-19,2026-08-05,monthly,614.96,17,6,0,0,0,0,0,0,3,2,2026-02-05,3.0,581,35.294117647058826,0.0,0,42.0,0,1
ACC-1308,Onyx Networks,SMB,FinServ,APAC,2024-07-17,2024-07-17,2026-06-12,monthly,526.24,18,12,5,6,7,7,8,0,6,1,2026-05-25,4.2,706,66.66666666666666,5.5,-5,-12.0,0,1
ACC-1369,Ionic Supply,SMB,Hospitality,North America,2026-01-10,2026-01-10,2027-01-24,annual,5424.96,19,10,3,3,4,5,5,5,3,0,2026-05-21,4.1,164,52.63157894736842,4.166666666666667,2,214.0,0,0
ACC-1058,Beacon Industries,SMB,Education,EMEA,2022-07-07,2022-07-07,2026-10-09,annual,13068.38,35,20,12,12,13,12,12,13,7,1,2026-05-13,,1447,57.14285714285714,12.333333333333334,1,107.0,0,1
ACC-1205,Cobalt Trading,Mid-Market,Hospitality,North America,2022-07-07,2022-07-07,2026-07-05,monthly,8579.57,225,86,39,37,29,24,15,9,4,1,2026-05-30,3.5,1447,38.22222222222222,25.5,-30,11.0,0,1
ACC-1064,Redwood Works,Mid-Market,Logistics,APAC,2023-02-25,2023-02-25,2026-04-23,annual,32660.35,82,56,3,2,0,0,0,0,2,1,2025-10-31,,1214,68.29268292682927,0.8333333333333334,-3,-62.0,0,1
ACC-1082,Onyx Partners,Mid-Market,FinServ,North America,2026-05-11,2026-05-11,2027-03-02,monthly,2180.79,104,71,43,40,40,43,37,43,5,3,2026-05-23,,43,68.26923076923077,41.0,0,251.0,0,1
ACC-1419,Apex Industries,Mid-Market,Education,EMEA,2024-05-14,2024-05-14,2026-12-10,monthly,4486.36,173,95,87,68,60,46,38,22,4,0,2026-05-24,3.8,770,54.91329479768786,53.5,-65,169.0,0,0
ACC-1213,Atlas Labs,SMB,Education,APAC,2025-12-18,2025-12-18,2026-06-03,annual,8692.38,32,28,24,21,24,21,22,0,9,1,2026-05-27,,187,87.5,18.666666666666668,-24,-21.0,0,1
ACC-1267,Cedar Holdings,SMB,Media,APAC,2023-08-07,2023-08-07,2026-05-04,annual,7114.92,22,14,8,7,5,4,3,2,2,0,2026-05-14,3.7,1051,63.63636363636363,4.833333333333333,-6,-51.0,0,0
ACC-1238,Vista Industries,Enterprise,FinServ,North America,2025-01-16,2025-01-16,2027-02-19,monthly,34449.08,696,272,197,177,144,120,90,47,5,3,2026-05-15,3.9,523,39.08045977011494,129.16666666666666,-150,240.0,0,1
ACC-1241,Nimbus Group,SMB,Hospitality,APAC,2024-05-18,2024-05-18,2027-03-16,annual,3544.04,12,5,3,3,2,2,1,1,3,0,2026-05-21,4.8,766,41.66666666666667,2.0,-2,265.0,0,0
ACC-1153,Zephyr Brands,Mid-Market,FinServ,EMEA,2026-05-22,2026-05-22,2027-05-22,annual,82039.51,187,111,0,0,0,0,0,43,0,0,2026-06-01,3.3,32,59.35828877005348,7.166666666666667,43,332.0,0,0
ACC-1048,Larkfield Industries,Mid-Market,Hospitality,North America,2023-11-15,2023-11-15,2026-09-08,annual,115904.23,179,71,71,67,65,65,68,73,8,2,2026-05-20,2.7,951,39.66480446927375,68.16666666666667,2,76.0,0,1
ACC-1208,Lumen Logistics,Enterprise,SaaS,North America,2022-10-17,2022-10-17,2026-10-01,annual,1322115.99,1443,1135,776,691,549,486,325,202,3,1,2026-05-14,3.0,1345,78.65557865557865,504.8333333333333,-574,99.0,0,1
ACC-1001,Meridian Solutions,SMB,Media,EMEA,2025-04-18,2025-04-18,2027-01-12,annual,8232.27,31,23,17,17,19,17,16,17,10,3,2026-05-15,,431,74.19354838709677,17.166666666666668,0,202.0,1,1
ACC-1273,Juniper Group,Mid-Market,Retail,North America,2022-05-20,2022-05-20,2026-08-26,annual,39241.61,59,39,21,18,15,12,8,5,5,2,2026-05-22,,1495,66.10169491525424,13.166666666666666,-16,63.0,0,1
ACC-1370,Umbra Trading,Mid-Market,Retail,EMEA,2024-03-24,2024-03-24,2026-10-03,annual,54159.23,136,73,41,35,28,20,16,9,3,0,2026-05-28,4.0,821,53.67647058823529,24.833333333333332,-32,101.0,0,0
ACC-1095,Ember Holdings,Enterprise,SaaS,North America,2025-05-18,2025-05-18,2026-07-17,annual,1089003.47,1432,1291,1206,1128,858,636,484,275,3,0,2026-05-21,4.2,401,90.1536312849162,764.5,-931,23.0,0,0
ACC-1409,Onyx Technologies,Mid-Market,Manufacturing,EMEA,2026-01-16,2026-01-16,2026-07-20,annual,90539.41,165,121,104,103,99,99,98,106,6,3,2026-05-30,,158,73.33333333333333,101.5,2,26.0,0,1
ACC-1266,Ionic Trading,SMB,Education,EMEA,2024-11-22,2024-11-22,2025-12-08,annual,7237.92,22,20,10,12,13,14,16,17,9,0,2026-05-25,3.8,578,90.9090909090909,13.666666666666666,7,-198.0,0,0
ACC-1116,Granite Works,Mid-Market,Hospitality,North America,2024-01-23,2024-01-23,2026-12-04,annual,71494.44,191,112,91,70,66,50,34,21,6,1,2026-05-18,4.5,882,58.63874345549738,55.333333333333336,-70,163.0,0,1
ACC-1045,Tundra Logistics,Mid-Market,FinServ,EMEA,2024-09-09,2024-09-09,2027-06-22,monthly,5942.29,110,47,32,29,23,20,13,8,1,0,2026-05-26,,652,42.72727272727273,20.833333333333332,-24,363.0,0,0
ACC-1161,Lumen Trading,SMB,Logistics,APAC,2022-06-12,2022-06-12,2027-06-25,annual,7368.99,33,23,10,11,13,14,15,18,6,1,2026-05-24,,1472,69.6969696969697,13.5,8,366.0,0,1
ACC-1322,Solace Partners,Enterprise,Healthcare,EMEA,2025-07-02,2025-07-02,2026-10-21,annual,250970.78,508,354,278,269,294,266,300,298,5,1,2026-05-13,,356,69.68503937007874,284.1666666666667,20,119.0,0,1
ACC-1117,Meridian Industries,SMB,Media,EMEA,2022-11-13,2022-11-13,2026-08-10,monthly,258.79,7,5,2,2,3,2,3,2,3,1,2026-05-13,4.9,1318,71.42857142857143,2.3333333333333335,0,47.0,0,1
ACC-1077,Crestline Solutions,SMB,Manufacturing,APAC,2026-05-17,2026-05-17,2027-05-17,annual,13659.98,31,15,0,0,0,0,0,1,1,1,2026-05-28,4.2,37,48.38709677419355,0.16666666666666666,1,327.0,0,1
ACC-1375,Cedar Capital,SMB,Construction,EMEA,2024-08-13,2024-08-13,2027-03-04,monthly,930.0,37,26,13,14,9,8,6,3,4,1,2026-05-22,,679,70.27027027027027,8.833333333333334,-10,253.0,0,1
ACC-1063,Ionic Foods,SMB,Healthcare,North America,2026-03-13,2026-03-13,2025-11-08,monthly,485.16,12,9,7,6,7,6,7,7,4,0,2026-05-30,3.9,102,75.0,6.666666666666667,0,-228.0,0,0
ACC-1230,Pinnacle Supply,,SaaS,North America,2024-06-05,2024-06-05,2026-01-21,monthly,3875.0,90,51,22,26,29,0,0,0,4,1,2025-12-14,,748,56.666666666666664,12.833333333333334,-22,-154.0,0,1
ACC-1186,Quill Foods,SMB,Hospitality,APAC,2025-12-15,2025-12-15,2027-03-03,annual,3481.54,7,6,3,3,3,2,3,0,8,0,2026-05-26,,190,85.71428571428571,2.3333333333333335,-3,252.0,0,0
ACC-1305,Vista Media,Mid-Market,Hospitality,EMEA,2025-07-19,2025-07-19,2026-10-14,annual,144936.82,213,85,33,36,40,43,47,52,3,0,2026-06-01,5.0,339,39.906103286384976,41.833333333333336,19,112.0,0,0
ACC-1199,Apex Technologies,Mid-Market,SaaS,North America,2022-12-01,2022-12-01,2027-03-12,monthly,3121.62,53,38,17,21,22,26,29,30,6,0,2026-05-30,,1300,71.69811320754717,24.166666666666668,13,261.0,0,0
ACC-1352,Helix Health,Enterprise,Education,APAC,2024-10-15,2024-10-15,2026-11-10,annual,282893.91,485,441,393,403,297,255,175,110,6,1,2026-05-17,,616,90.9278350515464,272.1666666666667,-283,139.0,0,1
ACC-1121,Zephyr Foods,SMB,Media,North America,2022-11-06,2022-11-06,2026-08-24,annual,3498.96,8,7,0,0,0,0,0,0,1,0,2026-02-05,2.9,1325,87.5,0.0,0,61.0,0,0
ACC-1403,Orion Works,Mid-Market,Construction,EMEA,2023-04-11,2023-04-11,2026-03-23,monthly,4362.42,112,78,3,4,0,0,0,0,3,0,2025-12-14,3.4,1169,69.64285714285714,1.1666666666666667,-3,-93.0,0,0
ACC-1363,Keystone Works,Enterprise,Media,EMEA,2026-03-11,2026-03-11,2027-03-04,annual,338890.44,353,240,9,14,23,7,6,21,3,0,2026-05-15,,104,67.98866855524079,13.333333333333334,12,253.0,0,0
ACC-1158,Vertex Capital,Enterprise,FinServ,North America,2025-05-18,2025-05-18,2027-01-01,annual,164260.11,448,288,150,150,137,143,156,149,6,0,2026-05-17,3.3,401,64.28571428571429,147.5,-1,191.0,0,0
ACC-1085,Fjord Health,Enterprise,Hospitality,North America,2023-05-09,2023-05-09,2026-11-10,annual,469603.3,673,350,337,354,345,348,348,357,4,0,2026-05-26,3.9,1141,52.00594353640417,348.1666666666667,20,139.0,0,0
ACC-1225,Tundra Group,SMB,FinServ,North America,2026-04-05,2026-04-05,2026-08-14,annual,15084.17,39,14,7,8,8,10,10,11,7,1,2026-05-23,3.1,79,35.8974358974359,9.0,4,51.0,0,1
ACC-1262,Quill Works,SMB,Healthcare,EMEA,2023-07-22,2023-07-22,2026-10-06,monthly,397.06,16,13,4,4,5,5,6,7,6,2,2026-06-01,,1067,81.25,5.166666666666667,3,104.0,0,1
ACC-1338,Vertex Supply,SMB,FinServ,APAC,2022-05-02,2022-05-02,2027-03-07,annual,5023.88,22,18,6,6,7,8,9,9,6,1,2026-05-26,2.8,1513,81.81818181818183,7.5,3,256.0,0,1
ACC-1076,Zephyr Health,SMB,Healthcare,EMEA,2024-02-09,2024-02-09,2026-05-21,annual,14740.88,33,15,6,6,4,3,2,1,3,1,2026-05-22,,865,45.45454545454545,3.6666666666666665,-5,-34.0,0,1
ACC-1327,Solace Media,Mid-Market,Manufacturing,North America,2026-03-30,2026-03-30,2026-04-27,annual,76600.92,136,113,63,58,57,0,0,0,10,0,2026-01-05,,85,83.08823529411765,29.666666666666668,-63,-58.0,1,0
ACC-1314,Northwind Supply,Mid-Market,SaaS,APAC,2026-03-07,2026-03-07,2027-03-24,annual,115293.58,246,226,213,207,196,207,223,0,6,2,2026-05-28,3.9,108,91.869918699187,174.33333333333334,-213,273.0,0,1
ACC-1087,Quantum Logistics,SMB,Education,North America,2024-08-06,2024-08-06,2026-09-06,annual,4982.63,17,12,4,5,5,6,7,8,2,0,2026-05-23,4.8,686,70.58823529411765,5.833333333333333,4,74.0,0,0
ACC-1423,Cedar Group.,Mid-Market,Manufacturing,North America,2023-02-20,2023-02-20,2026-09-30,annual,11337.8,28,32,19,18,18,19,17,20,3,0,2026-05-22,4.1,1219,114.28571428571428,18.5,1,98.0,0,0
ACC-1182,Apex Health,SMB,Logistics,North America,2023-06-28,2023-06-28,2027-02-13,annual,7588.23,29,21,14,15,15,13,15,15,4,0,2026-05-29,4.2,1091,72.41379310344827,14.5,1,234.0,0,0
ACC-1105,Onyx Works,SMB,Education,APAC,2022-09-18,2022-09-18,2027-05-13,annual,6914.87,18,14,13,14,13,13,13,0,8,0,2026-05-30,4.6,1374,77.77777777777779,11.0,-13,323.0,0,0
ACC-1049,Tundra Partners,Mid-Market,Hospitality,North America,2025-02-08,2025-02-08,2027-09-14,annual,96947.63,198,109,1,11,6,1,2,9,1,0,2026-05-27,3.5,500,55.05050505050505,5.0,8,447.0,0,0
ACC-1005,Helix Technologies,Mid-Market,Hospitality,North America,2023-12-01,2023-12-01,2026-09-28,monthly,5666.64,232,107,52,54,66,72,75,87,8,2,2026-06-01,,935,46.12068965517241,67.66666666666667,35,96.0,0,1
ACC-1017,Vista Group,Enterprise,Healthcare,North America,2024-11-17,2024-11-17,2026-05-11,annual,267232.39,417,181,102,105,111,112,96,97,5,0,2026-05-16,3.9,583,43.4052757793765,103.83333333333333,-5,-44.0,0,0
ACC-1234,Beacon Labs,SMB,SaaS,North America,2025-04-03,2025-04-03,2027-04-06,monthly,500.59,18,17,13,12,12,14,12,13,9,1,2026-05-18,,446,94.44444444444444,12.666666666666666,0,286.0,0,1
ACC-1335,Delta Systems,Mid-Market,SaaS,North America,2026-05-14,2026-05-14,2027-05-14,annual,87277.31,212,106,0,0,0,0,0,15,2,2,2026-06-01,,40,50.0,2.5,15,324.0,0,1
ACC-1106,Solace Foods,Mid-Market,Healthcare,North America,2026-03-01,2026-03-01,2027-02-18,annual,89645.88,171,141,116,86,73,59,43,29,4,0,2026-05-27,,114,82.45614035087719,67.66666666666667,-87,239.0,0,0
ACC-1134,Helix Trading,SMB,Education,EMEA,2022-07-21,2022-07-21,2027-01-25,annual,4165.35,23,19,13,11,9,6,4,3,4,2,2026-05-26,,1433,82.6086956521739,7.666666666666667,-10,215.0,0,1
ACC-1340,Solace Capital,Enterprise,Logistics,North America,2025-08-18,2025-08-18,2026-10-09,annual,248449.11,304,136,110,112,113,126,111,110,7,5,2026-05-22,,309,44.73684210526316,113.66666666666667,0,107.0,0,1
ACC-1226,Delta Foods,SMB,FinServ,LATAM,2025-07-18,2025-07-18,2026-03-01,annual,8978.71,39,23,11,12,11,11,12,11,3,1,2026-05-25,3.4,340,58.97435897435898,11.333333333333334,0,-115.0,0,1
ACC-1214,Zephyr Capital,Mid-Market,SaaS,North America,2025-10-05,2025-10-05,2026-12-29,annual,14325.78,42,33,16,16,18,16,15,17,4,0,2026-05-22,4.0,261,78.57142857142857,16.333333333333332,1,188.0,0,0
ACC-1190,Ionic Brands,SMB,Media,EMEA,2025-04-07,2025-04-07,2026-11-24,annual,4536.8,21,10,5,6,6,6,6,5,2,1,2026-05-13,4.6,442,47.61904761904761,5.666666666666667,0,153.0,0,1
ACC-1372,Garnet Networks,Mid-Market,Education,APAC,2026-05-06,2026-05-06,2027-05-06,annual,75616.91,199,115,0,0,0,0,0,7,1,1,2026-06-01,,48,57.78894472361809,1.1666666666666667,7,316.0,0,1
ACC-1282,Apex Foods,Enterprise,Construction,EMEA,2023-02-20,2023-02-20,2026-01-30,annual,1127986.57,1292,1175,990,864,664,0,0,0,3,1,2025-09-16,,1219,90.94427244582043,419.6666666666667,-990,-145.0,0,1
ACC-1029,Willow Capital,SMB,Hospitality,North America,2022-11-16,2022-11-16,2027-08-22,monthly,1462.42,33,30,17,18,17,17,16,17,6,2,2026-05-22,4.4,1315,90.9090909090909,17.0,0,424.0,0,1
ACC-1169,Vista Partners,Mid-Market,Education,North America,2023-01-07,2023-01-07,2027-01-03,annual,73368.19,176,78,73,68,55,43,31,18,6,3,2026-05-21,3.0,1263,44.31818181818182,48.0,-55,193.0,0,1
ACC-1180,Quantum Labs,Enterprise,Construction,North America,2025-02-18,2025-02-18,2026-11-13,monthly,121296.28,1411,802,434,423,301,230,185,124,3,1,2026-05-18,,490,56.83912119064494,282.8333333333333,-310,142.0,0,1
ACC-1100,Pinnacle Holdings,SMB,Media,EMEA,2025-01-09,2025-01-09,2026-12-12,annual,5212.89,27,24,12,11,12,11,12,12,7,1,2026-05-28,4.4,530,88.88888888888889,11.666666666666666,0,171.0,0,1
ACC-1197,Onyx Industries,Enterprise,SaaS,APAC,2025-08-29,2025-08-29,2027-07-23,annual,558455.7,754,266,139,145,143,146,153,0,1,0,2026-05-26,,298,35.278514588859416,121.0,-139,394.0,0,0
ACC-1209,Lumen Health,Mid-Market,Retail,EMEA,2024-07-04,2024-07-04,2026-07-20,monthly,7769.82,244,127,67,74,84,87,103,105,3,1,2026-05-18,2.8,719,52.04918032786885,86.66666666666667,38,26.0,0,1
ACC-1135,Tundra Solutions,Mid-Market,SaaS,North America,2025-04-25,2025-04-25,2026-12-04,annual,75396.67,147,63,7,4,6,1,0,5,2,1,2026-05-16,3.7,424,42.857142857142854,3.8333333333333335,-2,163.0,0,1
ACC-1396,Umbra Media,Mid-Market,Hospitality,EMEA,2025-11-28,2025-11-28,2027-06-14,annual,66687.99,103,81,45,45,47,45,46,48,6,1,2026-05-21,,207,78.64077669902912,46.0,3,355.0,0,1
ACC-1361,Tundra Labs,,Healthcare,LATAM,2024-06-27,2024-06-27,2026-09-01,monthly,918.45,26,22,18,19,18,18,19,19,8,0,2026-05-24,,726,84.61538461538461,18.5,1,69.0,0,0
ACC-1198,Pinnacle Solutions,Mid-Market,Manufacturing,EMEA,2026-05-17,2026-05-17,2027-05-17,monthly,9235.69,234,129,0,0,0,0,0,8,0,1,2026-05-27,4.5,37,55.12820512820513,1.3333333333333333,8,327.0,0,1
ACC-1166,Apex Brands,Mid-Market,Retail,APAC,2026-02-21,2026-02-21,2026-09-11,annual,76001.21,134,93,89,74,66,50,34,0,2,0,2026-05-26,,122,69.40298507462687,52.166666666666664,-89,79.0,0,0
ACC-1324,Willow Systems,Mid-Market,Manufacturing,EMEA,2024-04-01,2024-04-01,2026-10-04,annual,77097.1,152,110,83,91,87,92,82,89,3,1,2026-05-28,4.6,813,72.36842105263158,87.33333333333333,6,102.0,0,1
ACC-1136,Maple Networks,Mid-Market,Education,EMEA,2025-05-18,2025-05-18,2027-04-26,annual,129607.27,248,104,58,54,58,54,60,55,2,0,2026-05-27,,401,41.935483870967744,56.5,-3,306.0,0,0
ACC-1285,Willow Dynamics,SMB,Logistics,North America,2023-02-03,2023-02-03,2026-09-08,monthly,1299.12,34,23,17,17,13,11,7,4,3,0,2026-05-16,,1236,67.64705882352942,11.5,-13,76.0,0,0
ACC-1131,Helix Corp,Mid-Market,SaaS,North America,2025-02-12,2025-02-12,2027-04-08,monthly,1948.2,72,63,3,3,0,0,1,4,7,2,2026-05-28,3.0,496,87.5,1.8333333333333333,1,288.0,0,1
ACC-1039,Xenon Solutions,SMB,Construction,LATAM,2024-06-01,2024-06-01,2027-01-09,monthly,451.81,13,9,6,5,4,4,2,1,3,1,2026-05-26,,752,69.23076923076923,3.6666666666666665,-5,199.0,0,1
ACC-1215,Tundra Networks,Mid-Market,Manufacturing,EMEA,2025-04-04,2025-04-04,2026-01-19,annual,59893.67,233,118,104,114,101,0,0,0,5,2,2025-11-14,4.2,445,50.64377682403433,53.166666666666664,-104,-156.0,0,1
ACC-1043,Quill Networks,Mid-Market,Hospitality,EMEA,2022-04-25,2022-04-25,2027-03-07,annual,68789.49,148,134,75,74,80,84,84,74,6,1,2026-05-23,,1520,90.54054054054053,78.5,-1,256.0,0,1
ACC-1054,Pioneer Dynamics,SMB,Logistics,North America,2026-03-15,2026-03-15,2026-09-17,annual,3242.97,13,7,2,2,3,3,3,3,9,3,2026-05-23,,100,53.84615384615385,2.6666666666666665,1,85.0,0,1
ACC-1399,Xenon Networks,Mid-Market,Manufacturing,APAC,2024-10-25,2024-10-25,2026-07-15,monthly,10777.56,243,96,37,44,48,53,59,0,4,3,2026-05-29,,606,39.50617283950617,40.166666666666664,-37,21.0,0,1
ACC-1299,Harbor Logistics,SMB,FinServ,APAC,2026-04-25,2026-04-25,2026-11-02,annual,7794.59,16,9,5,6,6,6,5,6,3,0,2026-05-28,,59,56.25,5.666666666666667,1,131.0,0,0
ACC-1404,Orion Partners,Enterprise,Education,EMEA,2026-03-07,2026-03-07,2026-08-06,monthly,80038.0,1048,372,311,240,218,173,120,73,3,1,2026-05-14,,108,35.49618320610687,189.16666666666666,-238,43.0,0,1
ACC-1304,Atlas Supply,SMB,Construction,North America,2025-10-15,2025-10-15,2027-01-05,monthly,839.6,19,12,3,4,4,5,5,5,9,1,2026-05-27,,251,63.1578947368421,4.333333333333333,2,195.0,0,1
ACC-1035,Ember Industries,Mid-Market,Hospitality,North America,2023-05-13,2023-05-13,2027-03-07,monthly,4995.0,95,41,1,1,0,2,2,1,2,0,2026-05-14,,1137,43.15789473684211,1.1666666666666667,0,256.0,0,0
ACC-1315,Nimbus Holdings,SMB,Retail,North America,2024-02-26,2024-02-26,2026-08-02,monthly,763.35,24,12,0,1,0,1,0,0,4,0,2026-03-04,,848,50.0,0.3333333333333333,0,39.0,0,0
ACC-1309,Delta Holdings,Mid-Market,FinServ,EMEA,2023-04-28,2023-04-28,,monthly,2881.18,131,64,24,28,32,36,41,42,4,0,2026-05-14,,1152,48.854961832061065,33.833333333333336,18,,0,0
ACC-1276,Delta Dynamics,SMB,FinServ,APAC,2025-07-07,2025-07-07,2026-12-12,monthly,795.64,26,24,1,3,0,0,0,1,1,0,2026-05-16,,351,92.3076923076923,0.8333333333333334,0,171.0,0,0
ACC-1124,Pioneer Systems,Mid-Market,Logistics,EMEA,2022-07-11,2022-07-11,2027-05-08,monthly,8028.24,176,116,80,74,79,75,79,71,5,1,2026-05-24,,1443,65.9090909090909,76.33333333333333,-9,318.0,0,1
ACC-1142,Lumen Holdings,SMB,Education,North America,2026-01-07,2026-01-07,2027-06-03,annual,14102.69,32,22,14,11,9,7,5,3,2,0,2026-05-24,,167,68.75,8.166666666666666,-11,344.0,0,0
ACC-1110,Summit Media,Mid-Market,Logistics,North America,2024-12-10,2024-12-10,2027-07-24,monthly,5625.2,200,95,71,62,63,71,71,68,3,0,2026-05-30,4.0,560,47.5,67.66666666666667,-3,395.0,0,0
ACC-1323,Pioneer Health,Mid-Market,SaaS,North America,2024-03-17,2024-03-17,2026-09-20,annual,104087.67,153,142,113,130,129,119,121,122,8,0,2026-05-20,3.4,828,92.81045751633987,122.33333333333333,9,88.0,0,0
ACC-1332,Lumen Dynamics,SMB,Manufacturing,EMEA,2024-04-07,2024-04-07,2026-10-29,monthly,265.25,12,18,7,7,7,7,7,8,8,1,2026-05-19,4.9,807,150.0,7.166666666666667,1,127.0,0,1
ACC-1368,Yarrow Trading,SMB,SaaS,APAC,2025-01-01,2025-01-01,2027-04-26,annual,8481.76,21,13,10,8,7,6,4,0,3,0,2026-05-28,,538,61.904761904761905,5.833333333333333,-10,306.0,0,0
ACC-1107,Ember Supply,,Logistics,APAC,2024-04-16,2024-04-16,2026-09-23,annual,133662.19,189,169,91,108,113,127,141,152,11,1,2026-05-22,,798,89.41798941798942,122.0,61,91.0,1,1
ACC-1012,Redwood Media,Mid-Market,Retail,North America,2024-04-06,2024-04-06,2027-01-03,annual,148478.01,213,91,66,67,64,65,74,68,7,1,2026-05-16,,808,42.72300469483568,67.33333333333333,2,193.0,0,1
ACC-1272,Keystone Capital,SMB,Hospitality,EMEA,2024-01-07,2024-01-07,2026-08-03,annual,4746.12,11,7,0,0,0,0,0,0,2,0,2026-03-01,,898,63.63636363636363,0.0,0,40.0,0,0
ACC-1047,Beacon Health,Mid-Market,Education,EMEA,2023-10-21,2023-10-21,2026-02-22,monthly,5636.48,189,120,48,58,66,0,0,0,7,0,2025-09-16,,976,63.49206349206349,28.666666666666668,-48,-122.0,0,0
ACC-1203,Tundra Systems,Enterprise,Education,EMEA,2024-08-26,2024-08-26,2027-02-05,annual,233387.2,610,461,395,409,386,380,405,415,5,1,2026-05-30,3.7,666,75.57377049180329,398.3333333333333,20,226.0,0,1
ACC-1359,Crestline Media,SMB,FinServ,North America,2024-05-21,2024-05-21,2026-08-04,monthly,1263.27,29,20,10,12,13,14,16,18,4,1,2026-05-19,,763,68.96551724137932,13.833333333333334,8,41.0,0,1
ACC-1119,Granite Foods,Enterprise,FinServ,EMEA,2023-05-10,2023-05-10,2026-11-23,annual,691402.72,932,406,396,315,274,202,146,98,3,0,2026-05-29,,1140,43.56223175965665,238.5,-298,152.0,0,0
ACC-1021,Onyx Logistics,Mid-Market,Healthcare,APAC,2024-12-13,2024-12-13,2026-11-21,monthly,4518.35,96,52,50,46,52,48,48,52,3,1,2026-05-22,2.7,557,54.166666666666664,49.333333333333336,2,150.0,0,1
ACC-1083,Willow Trading,Enterprise,Retail,North America,2024-09-16,2024-09-16,2026-07-14,monthly,52660.81,1340,898,483,433,292,237,192,105,6,1,2026-05-30,,645,67.01492537313433,290.3333333333333,-378,20.0,0,1
ACC-1130,Quantum Foods,Mid-Market,Media,North America,2022-12-22,2022-12-22,2027-01-27,monthly,1692.12,60,27,14,15,16,19,20,23,4,1,2026-05-26,,1279,45.0,17.833333333333332,9,217.0,0,1
ACC-1329,Yarrow Labs,SMB,Manufacturing,North America,2025-01-23,2025-01-23,2026-11-18,annual,11819.1,25,18,12,12,13,11,13,14,8,1,2026-05-17,,516,72.0,12.5,2,147.0,0,1
ACC-1229,Zephyr Trading,SMB,Education,North America,2026-05-19,2026-05-19,2027-05-19,annual,3522.44,8,4,0,0,0,0,0,1,1,3,2026-05-27,4.1,35,50.0,0.16666666666666666,1,329.0,0,1
ACC-1415,Crestline Technologies,SMB,Media,North America,2025-04-21,2025-04-21,2028-01-24,annual,5899.35,12,5,4,4,4,3,3,3,5,0,2026-05-25,,428,41.66666666666667,3.5,-1,579.0,0,0
ACC-1286,Garnet Corp,SMB,Construction,EMEA,2023-12-08,2023-12-08,2026-12-18,annual,6855.26,14,13,0,1,0,0,0,0,3,1,2026-04-24,,928,92.85714285714286,0.16666666666666666,0,177.0,0,1
ACC-1123,Keystone Foods,SMB,SaaS,North America,2023-09-30,2023-09-30,2026-03-04,monthly,779.92,38,26,9,11,11,0,0,0,4,0,2026-02-24,,997,68.42105263157895,5.166666666666667,-9,-112.0,0,0
ACC-1033,Vertex Corp,SMB,Logistics,North America,2024-11-18,2024-11-18,2027-01-24,annual,13187.34,29,14,13,11,9,7,5,2,0,0,2026-05-25,,582,48.275862068965516,7.833333333333333,-11,214.0,0,0
ACC-1397,Crestline Health,Mid-Market,FinServ,North America,2022-11-02,2022-11-02,2025-09-20,monthly,6921.84,244,117,6,3,5,6,10,1,2,2,2026-05-17,2.8,1329,47.950819672131146,5.166666666666667,-5,-277.0,0,1
ACC-1004,Sterling Group,SMB,SaaS,North America,2026-05-14,2026-05-14,2027-05-14,monthly,433.12,18,9,0,0,0,0,0,1,0,0,2026-05-29,3.7,40,50.0,0.16666666666666666,1,324.0,0,0
ACC-1019,Pioneer Media,SMB,SaaS,APAC,2025-12-17,2025-12-17,2026-09-15,annual,15186.54,31,14,9,8,9,9,9,8,4,0,2026-05-29,2.9,188,45.16129032258064,8.666666666666666,-1,83.0,0,0
